snapshot_path,repo_commit,file_path,pylint_score,pylint_msgs,radon_cc_total,bandit_issues_count
snapshots\f2bef2b7bc6c817af0f5fa77e1052a1f5ce12f71\django\db\models\query_utils.py,snapshots,f2bef2b7bc6c817af0f5fa77e1052a1f5ce12f71\django\db\models\query_utils.py,,1,0,0
snapshots\f2f6046c0f92ff1faed057da0711ac478eef439c\django\contrib\gis\forms\widgets.py,snapshots,f2f6046c0f92ff1faed057da0711ac478eef439c\django\contrib\gis\forms\widgets.py,,1,0,0
snapshots\f2bef2b7bc6c817af0f5fa77e1052a1f5ce12f71\tests\expressions\tests.py,snapshots,f2bef2b7bc6c817af0f5fa77e1052a1f5ce12f71\tests\expressions\tests.py,,1,0,0
snapshots\f2dd652245987465754c7242b60ccaba03a20f06\django\views\i18n.py,snapshots,f2dd652245987465754c7242b60ccaba03a20f06\django\views\i18n.py,,1,0,0
snapshots\f2dd652245987465754c7242b60ccaba03a20f06\tests\view_tests\tests\test_i18n.py,snapshots,f2dd652245987465754c7242b60ccaba03a20f06\tests\view_tests\tests\test_i18n.py,,1,0,0
snapshots\f2a6c0477fd95518ffb4fcea8e655a9062874bd2\tests\asgi\tests.py,snapshots,f2a6c0477fd95518ffb4fcea8e655a9062874bd2\tests\asgi\tests.py,,1,0,0
snapshots\f2b97fbf065a823423e8ee2d1841b68ab22c604a\tests\decorators\test_cache.py,snapshots,f2b97fbf065a823423e8ee2d1841b68ab22c604a\tests\decorators\test_cache.py,,1,0,0
snapshots\f2b97fbf065a823423e8ee2d1841b68ab22c604a\tests\decorators\tests.py,snapshots,f2b97fbf065a823423e8ee2d1841b68ab22c604a\tests\decorators\tests.py,,1,0,0
snapshots\f2b44ef40851232dd7b92fcffb2a631012845939\tests\template_tests\syntax_tests\test_querystring.py,snapshots,f2b44ef40851232dd7b92fcffb2a631012845939\tests\template_tests\syntax_tests\test_querystring.py,,1,0,0
snapshots\f2a6c0477fd95518ffb4fcea8e655a9062874bd2\django\core\handlers\asgi.py,snapshots,f2a6c0477fd95518ffb4fcea8e655a9062874bd2\django\core\handlers\asgi.py,,1,0,0
snapshots\f25d84f61a039d538bc742861f36579c704a310b\tests\model_meta\tests.py,snapshots,f25d84f61a039d538bc742861f36579c704a310b\tests\model_meta\tests.py,,1,0,0
snapshots\f23b05696e470fc113c729e18665722ccbb7a9f0\tests\migrate_signals\tests.py,snapshots,f23b05696e470fc113c729e18665722ccbb7a9f0\tests\migrate_signals\tests.py,,1,0,0
snapshots\f25d84f61a039d538bc742861f36579c704a310b\tests\model_meta\models.py,snapshots,f25d84f61a039d538bc742861f36579c704a310b\tests\model_meta\models.py,,1,0,0
snapshots\f25d84f61a039d538bc742861f36579c704a310b\django\db\models\options.py,snapshots,f25d84f61a039d538bc742861f36579c704a310b\django\db\models\options.py,,1,0,0
snapshots\f23b05696e470fc113c729e18665722ccbb7a9f0\django\core\management\sql.py,snapshots,f23b05696e470fc113c729e18665722ccbb7a9f0\django\core\management\sql.py,,1,0,0
snapshots\f23b05696e470fc113c729e18665722ccbb7a9f0\tests\migrations\test_commands.py,snapshots,f23b05696e470fc113c729e18665722ccbb7a9f0\tests\migrations\test_commands.py,,1,0,0
snapshots\f2388a4b73ee74bd077854798a0ac1669d037304\tests\prefetch_related\test_prefetch_related_objects.py,snapshots,f2388a4b73ee74bd077854798a0ac1669d037304\tests\prefetch_related\test_prefetch_related_objects.py,,1,0,0
snapshots\f23b05696e470fc113c729e18665722ccbb7a9f0\django\core\management\commands\migrate.py,snapshots,f23b05696e470fc113c729e18665722ccbb7a9f0\django\core\management\commands\migrate.py,,1,0,0
snapshots\f22ff4561ada77be98ca4db3ce117caca897696e\django\db\models\functions\comparison.py,snapshots,f22ff4561ada77be98ca4db3ce117caca897696e\django\db\models\functions\comparison.py,,1,0,0
snapshots\f2388a4b73ee74bd077854798a0ac1669d037304\django\db\models\fields\related_descriptors.py,snapshots,f2388a4b73ee74bd077854798a0ac1669d037304\django\db\models\fields\related_descriptors.py,,1,0,0
snapshots\f223729f8f8380901473b244c0fc7c7dc397e3f1\tests\admin_changelist\tests.py,snapshots,f223729f8f8380901473b244c0fc7c7dc397e3f1\tests\admin_changelist\tests.py,,1,0,0
snapshots\f223729f8f8380901473b244c0fc7c7dc397e3f1\django\contrib\admin\options.py,snapshots,f223729f8f8380901473b244c0fc7c7dc397e3f1\django\contrib\admin\options.py,,1,0,0
snapshots\f223729f8f8380901473b244c0fc7c7dc397e3f1\tests\admin_changelist\admin.py,snapshots,f223729f8f8380901473b244c0fc7c7dc397e3f1\tests\admin_changelist\admin.py,,1,0,0
snapshots\f20a622aea7144b0014e54be19e6173bddb154f9\docs\conf.py,snapshots,f20a622aea7144b0014e54be19e6173bddb154f9\docs\conf.py,,1,0,0
snapshots\f210de760b06cd57ff37b416e2bf9eafb0bfe929\tests\expressions_window\tests.py,snapshots,f210de760b06cd57ff37b416e2bf9eafb0bfe929\tests\expressions_window\tests.py,,1,0,0
snapshots\f20a622aea7144b0014e54be19e6173bddb154f9\django\__init__.py,snapshots,f20a622aea7144b0014e54be19e6173bddb154f9\django\__init__.py,,1,0,0
snapshots\f1e0fc645bb0b2c15d1510c9a8501743297dec9d\tests\asgi\tests.py,snapshots,f1e0fc645bb0b2c15d1510c9a8501743297dec9d\tests\asgi\tests.py,,1,0,0
snapshots\f1e0fc645bb0b2c15d1510c9a8501743297dec9d\tests\asgi\urls.py,snapshots,f1e0fc645bb0b2c15d1510c9a8501743297dec9d\tests\asgi\urls.py,,1,0,0
snapshots\f1c0a3baf74baae94a0d4137782e15edcdf54a7e\tests\field_deconstruction\tests.py,snapshots,f1c0a3baf74baae94a0d4137782e15edcdf54a7e\tests\field_deconstruction\tests.py,,1,0,0
snapshots\f1e0fc645bb0b2c15d1510c9a8501743297dec9d\django\core\handlers\asgi.py,snapshots,f1e0fc645bb0b2c15d1510c9a8501743297dec9d\django\core\handlers\asgi.py,,1,0,0
snapshots\f1c0a3baf74baae94a0d4137782e15edcdf54a7e\tests\model_fields\models.py,snapshots,f1c0a3baf74baae94a0d4137782e15edcdf54a7e\tests\model_fields\models.py,,1,0,0
snapshots\f1705c8780c0a7587654fc736542d55fe4a7f29b\tests\contenttypes_tests\test_models.py,snapshots,f1705c8780c0a7587654fc736542d55fe4a7f29b\tests\contenttypes_tests\test_models.py,,1,0,0
snapshots\f1bfdff6907e093ea6ce12e775f93add349adde7\django\db\models\sql\query.py,snapshots,f1bfdff6907e093ea6ce12e775f93add349adde7\django\db\models\sql\query.py,,1,0,0
snapshots\f1c0a3baf74baae94a0d4137782e15edcdf54a7e\tests\model_fields\tests.py,snapshots,f1c0a3baf74baae94a0d4137782e15edcdf54a7e\tests\model_fields\tests.py,,1,0,0
snapshots\f1bcaa9be8227dce89a320ce1ca37e1df7c80d03\tests\utils_tests\test_module_loading.py,snapshots,f1bcaa9be8227dce89a320ce1ca37e1df7c80d03\tests\utils_tests\test_module_loading.py,,1,0,0
snapshots\f16a9a556fb4225f9094048614f4fcec3db7e067\tests\file_storage\tests.py,snapshots,f16a9a556fb4225f9094048614f4fcec3db7e067\tests\file_storage\tests.py,,1,0,0
snapshots\f1705c8780c0a7587654fc736542d55fe4a7f29b\django\contrib\contenttypes\models.py,snapshots,f1705c8780c0a7587654fc736542d55fe4a7f29b\django\contrib\contenttypes\models.py,,1,0,0
snapshots\f16a9a556fb4225f9094048614f4fcec3db7e067\django\core\files\storage\memory.py,snapshots,f16a9a556fb4225f9094048614f4fcec3db7e067\django\core\files\storage\memory.py,,1,0,0
snapshots\f15f7d395c99e3c1194c37eaa4f5958392c1ee07\tests\migrations\test_commands.py,snapshots,f15f7d395c99e3c1194c37eaa4f5958392c1ee07\tests\migrations\test_commands.py,,1,0,0
snapshots\f1697ec7c8fc851baa9c890a605acb67f04210f2\django\forms\forms.py,snapshots,f1697ec7c8fc851baa9c890a605acb67f04210f2\django\forms\forms.py,,1,0,0
snapshots\f153e9214f17cb3bc1f7046a48ff3f563e88483b\django\core\management\commands\makemigrations.py,snapshots,f153e9214f17cb3bc1f7046a48ff3f563e88483b\django\core\management\commands\makemigrations.py,,1,0,0
snapshots\f14cab28a50e1585eac5a3456217a03f5c335c56\django\db\models\query.py,snapshots,f14cab28a50e1585eac5a3456217a03f5c335c56\django\db\models\query.py,,1,0,0
snapshots\f10c52afabac25f2c10aca26d32dbe7e0e46082e\docs\conf.py,snapshots,f10c52afabac25f2c10aca26d32dbe7e0e46082e\docs\conf.py,,1,0,0
snapshots\f10553ec93b853029f3b3c6fe215648f48bd1223\django\middleware\csrf.py,snapshots,f10553ec93b853029f3b3c6fe215648f48bd1223\django\middleware\csrf.py,,1,0,0
snapshots\f0fa2a3b49797f1e9830e2a0d2072119093b4452\django\db\migrations\state.py,snapshots,f0fa2a3b49797f1e9830e2a0d2072119093b4452\django\db\migrations\state.py,,1,0,0
snapshots\f131841c601b9d4884adcdb284b4213c2ad89231\django\db\backends\postgresql\base.py,snapshots,f131841c601b9d4884adcdb284b4213c2ad89231\django\db\backends\postgresql\base.py,,1,0,0
snapshots\f131841c601b9d4884adcdb284b4213c2ad89231\tests\backends\postgresql\tests.py,snapshots,f131841c601b9d4884adcdb284b4213c2ad89231\tests\backends\postgresql\tests.py,,1,0,0
snapshots\f0d05a747f7a099e6c6bc58c42a787546d2212e7\django\contrib\admin\checks.py,snapshots,f0d05a747f7a099e6c6bc58c42a787546d2212e7\django\contrib\admin\checks.py,,1,0,0
snapshots\f0d05a747f7a099e6c6bc58c42a787546d2212e7\django\contrib\auth\checks.py,snapshots,f0d05a747f7a099e6c6bc58c42a787546d2212e7\django\contrib\auth\checks.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\aggregation\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\aggregation\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\aggregation_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\aggregation_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\annotations\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\annotations\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\basic\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\basic\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\bulk_create\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\bulk_create\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_columns\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_columns\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_managers\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_managers\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_lookups\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_lookups\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_methods\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_methods\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_pk\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\custom_pk\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\defer\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\defer\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\expressions\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\expressions\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\defer_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\defer_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\expressions_case\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\expressions_case\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\expressions_window\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\expressions_window\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\extra_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\extra_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\fixtures\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\fixtures\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\foreign_object\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\foreign_object\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\filtered_relation\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\filtered_relation\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\fixtures_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\fixtures_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\fixtures_model_package\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\fixtures_model_package\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\generic_views\test_edit.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\generic_views\test_edit.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\foreign_object\test_agnostic_order_trimjoin.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\foreign_object\test_agnostic_order_trimjoin.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\generic_relations\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\generic_relations\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\lookup\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\lookup\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_intermediary\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_intermediary\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_through\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_through\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_and_m2o\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_and_m2o\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_formsets\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_formsets\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_multiple\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\m2m_multiple\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\many_to_one\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\many_to_one\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_fields\test_jsonfield.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_fields\test_jsonfield.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_inheritance_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_inheritance_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_inheritance\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_inheritance\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_formsets_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_formsets_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\null_fk\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\null_fk\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\order_with_respect_to\base_tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\order_with_respect_to\base_tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\multiple_database\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\multiple_database\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\ordering\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\ordering\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\postgres_tests\test_trigram.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\postgres_tests\test_trigram.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_regress\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\model_regress\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\order_with_respect_to\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\order_with_respect_to\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\or_lookups\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\or_lookups\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\queries\test_qs_combinators.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\queries\test_qs_combinators.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\postgres_tests\test_unaccent.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\postgres_tests\test_unaccent.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\queries\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\queries\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\servers\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\servers\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\signals\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\signals\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\test_utils\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\test_utils\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\comparison\test_coalesce.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\comparison\test_coalesce.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\save_delete_hooks\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\save_delete_hooks\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\datetime\test_extract_trunc.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\datetime\test_extract_trunc.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\timezones\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\timezones\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\gis_tests\geoapp\tests.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\gis_tests\geoapp\tests.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\datetime\test_now.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\datetime\test_now.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_concat.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_concat.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_left.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_left.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_length.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_length.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_pad.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_pad.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_reverse.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_reverse.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_right.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_right.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_lower.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_lower.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_strindex.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_strindex.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_replace.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_replace.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_repeat.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_repeat.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_substr.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_substr.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_upper.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_upper.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_trim.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\tests\db_functions\text\test_trim.py,,1,0,0
snapshots\f0c06f8ab7904e1fd082f2de57337f6c7e05f177\django\test\testcases.py,snapshots,f0c06f8ab7904e1fd082f2de57337f6c7e05f177\django\test\testcases.py,,1,0,0
snapshots\f0ba799edf4f9948da28b5df2000a092ad6a150d\django\middleware\clickjacking.py,snapshots,f0ba799edf4f9948da28b5df2000a092ad6a150d\django\middleware\clickjacking.py,,1,0,0
